2cm Gotland,20cm Gotland,40cm Gotland,80cm Gotland,120cm Gotland,145cm Gotland,185cm Gotland,220cm Gotland,270cm Gotland ,2cm Fin,10cm Fin,20cm Fin,40cm Fin,80cm Fin,110cm Fin ,150cm Fin,190cm Fin,domain,phylum,class,order,family,genus
0.1238,0.0228,0,0.00535,0,0,0.0079,0.0472,0,0,0.01425,0.0102,0.00815,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum
0.1015,0.0341,0.14465,0.1563,0,0.0092,0,0.0336,0.00665,0.71265,0.0887,0.08615,0.02315,0.0075,0.05235,0,0.00755,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured
0.068,0,0,0,0.00665,0,0,0.0136,0,0,0,0,0,0,0,0,0.00755,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella
0.08475,0.0114,0,0.00535,0.0185,0,0.01395,0.00725,0,0.1029,0.02385,0.04855,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured
0.1238,0,0,0,0,0,0,0,0,0.00655,0,0,0,0.0055,0,0,0.00755,Bacteria,Bdellovibrionota,Oligoflexia,053A03-B-DI-P58,,
0.14055,0.0683,0.0275,0.0374,0,0.027,0.0521,0.0645,0,0.05145,0.1218,0.10135,0.07505,0,0.1573,0.01575,0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea
0.16845,0.5006,0.5426,0.78925,0.6864,1.1468,0.2019,0.55925,0.0844,0.07015,0.906,0.80035,1.71205,0.04965,1.0253,0.24345,0.1035,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Longilinea
0.1015,0.0114,0.01365,0.016,0,0,0,0.0136,0,0.2834,0.10965,0.0468,0.00685,0,0,0.00625,0,Bacteria,Chloroflexi,Anaerolineae,SJA-15,,
0.068,0.0228,0.055,0.0107,0.07685,0.089,0.0079,0.0272,0.00945,0.03225,0.11925,0.13895,0.03555,0.013,0.04485,0.0519,0.0127,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,
0.07915,0,0,0,0,0,0,0,0,0.685,0.0071,0.02215,0,0.0075,0,0,0,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,
0.068,0.0455,0,0.0324,0,0,0.0079,0.02085,0,0.4629,0.1503,0.03235,0.00815,0,0,0,0,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfurivibrionaceae,MSBL7
0.09035,0.0114,0,0,0.00665,0,0,0.0136,0.00665,0.55745,0.07655,0.18925,0,0,0.0131,0,0,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,uncultured,
0.0959,0,0,0.00535,0,0,0,0.0281,0,0.01915,0,0.006,0,0,0,0,0,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Geopsychrobacteraceae,Geopsychrobacter
0.0736,0.0114,0,0.00535,0,0,0.02375,0.01995,0,0.00655,0.0167,0.0162,0.0587,0,0,0.01875,0.00755,Bacteria,Elusimicrobiota,Elusimicrobia,Lineage IV,,
0.1796,0.0114,0.0069,0.0484,0,0,0,0.07445,0,0.11455,0.3298,0,0,0,0,0,0.00635,Bacteria,Fermentibacterota,Fermentibacteria,Fermentibacterales,Fermentibacteraceae,
0.11825,0.0569,0.0275,0.00535,0.0185,0,0.03205,0.0336,0,0.0842,0.0167,0.0102,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,uncultured
0.0736,0.0796,0,0.03775,0,0,0,0.1326,0,0.01915,0,0.006,0,0.0055,0,0,0.00755,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,uncultured
0.14615,0.091,0.07575,0.24745,0.07825,0.11595,0.2057,0.13985,0.00945,0.04585,0.0573,0.0784,0.2294,0.04465,0.04485,0.0299,0.0504,Bacteria,LCP-89,,,,
0.068,0.0114,0.0069,0.0107,0,0.0086,0,0.00725,0,0,0,0.0102,0,0.0055,0,0,0,Bacteria,Margulisbacteria,,,,
0.09035,0.2389,0.22065,0.1285,0.1404,0.2135,0.0642,0.22975,0.00665,0.7772,0.308,0.35355,0.12825,0.02405,0.0056,0.0125,0.02895,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
0.068,0.0341,0.04115,0.03775,0.0133,0.0092,0.0298,0.04085,0.0284,0.01915,0.03595,0.06645,0.0313,0.02255,0.0485,0.00625,0.0254,Bacteria,Patescibacteria,Berkelbacteria,,,
0.0959,0.0683,0,0,0,0,0.00605,0.0145,0,0.04535,0.0071,0.01795,0,0,0,0,0,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3
0.14055,0.1479,0.1781,0.23675,0.10195,0.0534,0.0819,0.0989,0.35925,0.0519,0.0908,0.1337,0.1188,0.2981,0.1813,0.0204,0.07215,Bacteria,Planctomycetota,Pla3 lineage,,,
0.08475,0,0,0,0,0.0092,0,0,0,0.0126,0,0.006,0,0,0,0,0,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured
0.1294,0.4437,1.0385,1.07045,1.08865,0.92095,0.52635,0.30325,0.4342,0.1478,0.62355,0.72465,1.33965,0.63345,0.62015,0.4034,0.21575,Bacteria,Planctomycetota,vadinHA49,,,
0.0736,0.0569,0.0277,0.0324,0,0.03495,0.04565,0.03995,0.00665,0,0,0.006,0,0,0.01115,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia
0.08475,0.1138,0.4536,0.2321,0.6665,0.9456,0.3709,0.27505,0.3232,0.116,0.32395,0.51745,0.2552,0.1378,0.2075,0.3559,0.14,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum
0.1294,0,0.0275,0,0,0.0086,0.00605,0.00635,0.2038,0.0126,0.02135,0,0,0.01105,0.0131,0.02825,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,
0.14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01575,0,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Thalassobaculaceae,Thalassobaculum
0.0736,0,0,0.02705,0,0.027,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Marinicella
0.08475,0,0,0,0.0185,0,0,0,0.10155,0.0318,0.0071,0.03235,0.02055,0.0075,0.01115,0.08615,0.00635,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
0.08475,0.0341,0.14445,0.3076,0.0517,0.09755,0.0219,0.07265,0.36565,0,0.24435,0.5122,0.19645,0.02805,0.0393,0.0079,0.0365,Bacteria,Sumerlaeota,Sumerlaeia,uncultured,,
0.0736,0,0,0,0,0,0.0079,0,0,0.05845,0,0.0162,0,0,0,0,0,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3
0.0959,0.0228,0,0.00535,0.02515,0,0.01395,0,0,0.01915,0.0096,0.0162,0.00815,0.015,0.0262,0.0079,0.0139,Bacteria,Verrucomicrobiota,Lentisphaeria,SS1-B-02-17,,
0.08475,0,0.0069,0,0,0,0,0.00635,0,0.2511,0.0096,0.0886,0,0,0,0,0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
0.0817,0.0114,0,0.00535,0.0185,0.0086,0.0298,0.00635,0,0.0781,0,0.0468,0,0.02605,0.01675,0.01415,0.00635,Archaea,Thermoplasmatota,Thermoplasmata,SG8-5,,
0.1375,0.2162,0.5151,0.4628,0.13375,0.03555,0.08795,0.1171,0.59985,0.01915,0.0858,0.09215,0.1008,0.0075,0,0.0329,0.00635,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10
0.0817,0.0569,0.1171,0.08045,0.15225,0.10675,0.06605,0.06265,0.0133,0.0262,0.0431,0.02215,0.00685,0.0055,0,0,0.00755,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 9,,
0.06495,0.0114,0.0069,0.09185,0,0.0626,0.00605,0.04085,0,0.0318,0.11215,0.02815,0,0.0055,0.0131,0,0.0139,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,
0.171,0,0,0,0.0318,0.02635,0.00605,0.00635,0.03325,0.1155,0.0096,0.01195,0,0.06515,0.08215,0.0204,0.00755,Bacteria,Acidobacteriota,d142,,,
0.07055,0.0114,0.02075,0.03775,0,0,0,0.01995,0.20865,0.0706,0.0071,0.01795,0,0,0.0056,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,
0.1375,0,0,0,0,0,0,0,0,0.0131,0,0,0,0,0.0056,0,0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus
0.07615,0.0341,0.0069,0.03775,0.00665,0,0,0.0499,0,0.0973,0.02385,0.0102,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutibacter
0.09285,0,0,0,0.0185,0,0,0,0,0.0449,0,0.0239,0,0.0055,0.01115,0.00625,0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
0.0817,0.3413,0.35105,0.41295,0.1219,0.1319,0.5784,0.42315,0.38765,0.058,0.1314,0.0707,0.1175,0.0627,0.2618,0.12715,0.05435,Bacteria,Chloroflexi,Anaerolineae,ADurb.Bin180,,
0.07055,0.2503,0.1577,0.4738,0.00665,0.0626,0.04375,0.2596,0.00665,0.11505,0.44945,0.27515,0.46145,0,0.0056,0,0.0139,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca
0.0817,0.0114,0,0.00535,0,0.0092,0.01395,0,0,0.05095,0.03805,0.01195,0,0,0,0,0.00755,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfococcaceae,uncultured
0.07615,0,0,0,0,0,0,0,0.00665,0,0,0.0102,0.00815,0,0,0,0,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofrigus
0.09845,0,0.01365,0.02705,0,0,0,0.00635,0,0.0837,0.0167,0.03235,0,0.01105,0.0056,0.022,0.00755,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,uncultured
0.0817,0,0,0,0.07825,0.0092,0,0,0,0.01965,0,0,0.00685,0,0,0,0.0127,Bacteria,Firmicutes,Bacilli,Izemoplasmatales,Izemoplasmataceae,
0.18215,0.1365,0.3222,0.1933,0.16555,0.04415,0.02605,0.1707,0.00945,0.4489,0.36035,0.2403,0.11585,0.08525,0.08215,0.022,0.0341,Bacteria,Gemmatimonadota,BD2-11 terrestrial group,,,
0.07615,0.182,0.1585,0.33355,0.2704,0.18655,0.4113,0.13705,0.25035,0.0318,0.16735,0.1629,0.2611,0.25105,0.5382,0.2086,0.2225,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,Candidatus Latescibacter
0.07055,0,0.02055,0,0.0384,0.027,0.00605,0,0,0.09585,0.02845,0.02815,0,0,0.0075,0.0079,0.00635,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
0.09285,0.0228,0,0,0,0,0,0,0,0.00655,0,0,0,0,0.0131,0,0,Bacteria,Myxococcota,Polyangia,PS-B29,,
0.09285,0,0,0,0,0,0,0,0,0.2441,0.0335,0.0102,0,0,0,0,0,Bacteria,Myxococcota,Polyangia,Polyangiales,Eel-36e1D6,
0.07615,0.1138,0.055,0.11215,0.25185,0.2743,0.3838,0.08085,0.1877,0.0126,0.10255,0.08195,0.19775,0.83745,0.56245,0.35775,0.6036,Bacteria,Planctomycetota,ODP123,,,
0.09285,0.1138,0.1306,0.15055,0.212,0.219,0.0558,0.0962,0.06165,0,0.31555,0.33315,1.339,0.15235,0.14185,0.022,0.2098,Bacteria,Planctomycetota,Phycisphaerae,CCM11a,,
0.1096,0.2048,0.21965,0.26345,0.1841,0.10675,0.16985,0.1825,0.1166,0.0126,0.12675,0.127,0.19125,0.11525,0.21675,0.05325,0.1063,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SM23-30,
0.0817,0.1138,0.26775,0.38305,0.19595,0.1411,0.0694,0.15615,0.07495,0.03225,0.11715,0.1534,0.16935,0.04465,0.073,0.02825,0.04165,Bacteria,Planctomycetota,Phycisphaerae,Pla1 lineage,,
0.1766,0.1706,0.28875,0.38235,0.2595,0.11665,0.15815,0.20155,0.0588,0.12255,0.2578,0.31875,0.2474,0.2475,0.13455,0.21485,0.07935,Bacteria,Planctomycetota,Pla4 lineage,,,
0.0594,0.0455,0.06905,0.0267,0.00665,0.06135,0.034,0.1153,0.03885,0.0842,0.0167,0,0.04635,0.013,0.05045,0.0079,0.03295,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula
0.0594,0.0114,0,0,0,0,0,0,0.0133,0,0,0,0,0,0,0,0.00755,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea
0.09285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured
0.0538,0.0114,0,0,0,0,0,0.0127,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter
0.07615,0.1479,0.1102,0.0858,0.0849,0.0092,0.0079,0.29415,0,1.0465,0.4658,0.42105,0.3208,0.08325,0.1382,0.0595,0.0214,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,,
0.12075,0,0,0,0,0,0,0.0127,0,0.5891,0.01425,0.02215,0,0,0,0,0.00755,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus
0.0594,0.0114,0.0069,0.00535,0.0332,0.0184,0,0.00635,0,0.03225,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas
0.1431,0.1138,0.06885,0.14485,0.2372,0.0699,0.1023,0.07265,0.37185,0.26325,0.208,0.09885,0.11325,0.03555,0.0318,0.0079,0.01905,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea
0.0594,0.0114,0.01365,0.0107,0.00665,0,0,0.0145,0,0.0973,0.0167,0.0102,0.00685,0,0.0131,0,0.00755,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128
0.06495,0,0,0.00535,0,0.0178,0,0,0,0.19265,0.0071,0.0742,0.00685,0,0,0,0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,
0.07615,0,0.01385,0.00535,0,0.0086,0,0,0,0.00655,0.0167,0.006,0.03,0,0,0,0,Bacteria,WPS-2,,,,
0.0817,0.2617,0.3301,0.14485,0.14705,0.14425,0.369,0.1816,0.2084,0.06455,0.2432,0.3075,0.2895,0.3643,0.4296,0.42215,0.4747,Bacteria,WS1,,,,
0.05635,0.6143,0.5222,0.84335,0.4953,0.31235,1.23355,0.64175,1.7541,0.0444,0.93735,0.24975,1.52635,1.39655,1.3528,1.778,2.08175,Archaea,Crenarchaeota,Bathyarchaeia,,,
0.0675,0.0455,0.08235,0.0751,0.02655,0,0.04,0.05445,0,0.00655,0.02385,0,0.04635,0.0075,0,0,0,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,
0.05635,0.0114,0,0.0107,0,0,0.00605,0.0336,0.00945,0.1216,0.02135,0.063,0,0,0,0,0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
0.08425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,
0.02845,0,0.02075,0,0,0,0,0,0.0133,0,0.0071,0,0.00685,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
0.06195,0.2048,0.5155,0.0915,0.52705,0.7897,0.39735,0.12165,0.1194,0.1356,9.0621,9.88185,4.08,0.41,0.2056,0.386,0.1416,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
0.0396,0.1024,0.07595,0.11855,0.0318,0.02635,0.12605,0.05445,0.055,0,0.3436,0.18505,0.20495,0.05565,0.05965,0.01415,0.0591,Bacteria,Armatimonadota,uncultured,,,
0.03405,0.0228,0.0069,0.00535,0,0,0,0.00725,0,0.45965,0.06445,0.0443,0.015,0,0,0,0.00755,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured
0.02845,0,0,0,0,0.0092,0,0,0,0,0,0,0,0.0075,0,0,0.0139,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola
0.03405,0,0,0.02705,0,0,0,0.00725,0,0.01915,0.0071,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
0.05075,0.091,0.04825,0.0808,0,0.0178,0.0219,0.10715,0,0.11505,0.02385,0.02215,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas
0.0396,0,0.0273,0,0,0,0,0,0,0.02525,0.0096,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter
0.05075,0,0,0,0.037,0,0,0,0,0.00655,0,0.0204,0,0,0.0131,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9 marine group,
0.07865,0.0796,0,0.02135,0,0.0092,0,0.12535,0,1.7872,0.349,0.2607,0.2131,0.013,0.0131,0,0.0139,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium
0.0396,0.0114,0.04825,0.00535,0.00665,0.0178,0,0.02545,0,0.0388,0.03095,0.01195,0.015,0,0,0,0,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured
0.0396,0.0228,0,0,0.00665,0.02635,0.0121,0.00635,0,0.00655,0,0.006,0,0,0.0131,0.00625,0.00635,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,uncultured
0.101,4.1183,3.0466,2.16265,13.5264,20.8115,22.8959,3.0452,17.19455,0.0126,1.32445,1.1641,4.84435,28.1486,19.6914,32.29125,14.8494,Bacteria,Caldatribacteriota,JS1,,,
0.05635,0.0228,0.01365,0.0324,0.02515,0,0,0.0336,0,0.1604,0.06445,0.01195,0,0.0055,0.01505,0.0125,0.00635,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,uncultured,
0.02845,0,0,0,0,0,0,0,0,0.10895,0.02635,0.006,0,0,0,0,0,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,
0.0452,0,0,0,0,0,0.00605,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nodularia PCC-9350
0.03405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Desulfobacterota,Desulfarculia,Desulfarculales,Desulfarculaceae,Dethiosulfatarculus
0.0452,0,0,0,0,0,0,0,0,0.0575,0,0,0,0,0,0,0,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter
0.0731,0.0114,0,0,0,0,0.02375,0.01995,0,2.3176,0.1733,0.1974,0,0,0,0,0.0127,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfotignum
0.0396,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofaba
0.0452,0,0,0.00535,0,0,0,0,0,0,0.0071,0,0,0,0,0,0,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,uncultured
0.0396,0.0114,0,0.02705,0.00665,0.0086,0,0.01995,0,0,0,0,0.00815,0.0055,0.0075,0,0.03175,Bacteria,Desulfobacterota,Desulfomonilia,Desulfomonilales,Desulfomonilaceae,Desulfomonile
0.07865,0.182,0,0.03205,0.02515,0.0086,0.0121,0.2352,0,0.11505,0.0071,0,0.0137,0,0,0.01575,0,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea
0.0731,0.0228,0.0069,0.00535,0.0318,0.0086,0,0.02085,0,0.01915,0.0167,0.0162,0,0,0,0,0.00755,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,,
0.0396,0.0796,0.186,0.0968,0.59725,0.5295,0.16565,0.12345,0.00665,0.04535,0.21975,0.40565,0.2033,0.02605,0.03735,0.03125,0.00755,Bacteria,Desulfobacterota,uncultured,,,
0.03405,0,0,0.02705,0,0,0,0,0,0,0,0,0.00685,0,0.0075,0,0,Bacteria,FW113,,,,
0.0675,0,0,0.00535,0,0,0.00605,0,0.00665,0.0131,0,0,0.015,0,0,0.00625,0.00755,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group
0.05075,0.0455,0.04805,0.04305,0,0.01715,0.0219,0.03995,0.0133,0,0.02385,0.02215,0.04635,0,0.02425,0,0.01505,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium
0.07865,0,0,0,0,0,0,0.00635,0,0.09635,0.01425,0.01795,0,0,0,0,0,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,
0.0731,0,0.0069,0.0865,0,0,0.0079,0,0,0.0388,0.01925,0.0162,0.00685,0,0,0,0,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
0.0731,0,0.0069,0.0107,0.09535,0.0086,0,0.0127,0.00665,0.00655,0.0167,0.04255,0.04635,0,0,0,0,Bacteria,Myxococcota,Polyangia,Blfdi19,,
0.03405,0,0,0,0,0,0,0,0,0.02525,0,0,0,0,0,0,0,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,uncultured
0.0731,0.0569,0.1512,0.0591,0.15365,0.10805,0.0121,0.0518,0.01995,0,0.36785,0.29905,0.2526,0.013,0.0075,0.07825,0.02025,Bacteria,Myxococcota,bacteriap25,,,
0.0452,0.1024,0.10345,0.10715,0.07965,0.0699,0.08605,0.07535,0.20485,0.01915,0.0833,0.05875,0.0574,0.12785,0.21335,0.119,0.1868,Bacteria,Planctomycetota,SPG12-343-353-B69,,,
0.0452,0,0,0,0.0569,0,0.00605,0,0.00665,0,0.0071,0.02215,0.03815,0,0,0,0.0214,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
0.05635,0.0114,0,0,0,0.0092,0,0.00725,0,0.02525,0,0,0.00685,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas
0.0452,0.0228,0.1302,0.0701,0.1072,0.16875,0.1634,0.11795,0.13835,0,0.02385,0.08965,0.015,0.1996,0.21335,0.0913,0.3645,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium
0.02845,0.0114,0.02055,0.02705,0.0503,0.03435,0.01395,0.0608,0.00665,0.00655,0.02385,0.07245,0.02315,0.013,0.01505,0.0345,0.08325,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,uncultured
0.03405,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Confluentimicrobium
0.0452,0,0,0,0.00665,0,0.0079,0,0,0.01915,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Flavimaricola
0.02845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Seohaeicola
0.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Silicimonas
0.0452,0,0,0,0,0,0,0,0,0.03225,0.0096,0.0102,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus Megaira
0.05635,0.0683,0.1304,0.0324,0.18025,0.1895,0.11665,0.09355,0.04835,0.00655,0.10715,0.08265,0.1175,0.09825,0.08415,0.13205,0.03295,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,,
,0,0,0,0,0,0,0,0,0.0126,0,0.006,0,0.0055,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia
0.03405,0,0.02055,0.00535,0.05835,0.02575,0,0,0,0,0.0071,0,0.00685,0,0,0,0.3613,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella
0.05635,0,0.01365,0.03775,0,0,0,0.00635,0,0.0126,0,0.006,0.0313,0,0,0.00625,0.00755,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Psychromonadaceae,Psychromonas
0.0452,0,0,0,0,0,0,0.00635,0,0.12815,0.0167,0.1372,0,0.0055,0,0,0.00755,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Motiliproteus
0.0396,0.0228,0.0275,0,0,0,0,0.01995,0,0.17255,0.03095,0.03835,0,0.0055,0.01865,0.0079,0.02025,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured
0.06195,0,0,0,0,0,0,0.00725,0,0.0575,0.0071,0.0102,0,0,0,0,0.0139,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,endosymbionts
0.0396,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Aquimonas
0.0396,0.0228,0,0.03775,0.0133,0.13065,0.0517,0.02175,0.11175,0.06455,0,0,0,0,0,0,0.00635,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21
0.1345,1.2173,1.34795,1.67245,3.9485,1.888,0.89015,1.51715,0.62395,0.065,0.4248,0.5752,0.98815,0.32475,0.5908,0.436,0.4934,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta
0.02845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,SC103
0.02845,0,0.0069,0.0701,0,0,0,0.0127,0,0,0,0,0,0,0,0,0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1
